review,label
"They work, but sometimes dog doesnt go on center of pad. Oh well, helped while training my dog to go outside",Genuine
I though a square cake pan would be great but is hard to cut and display on a round cake stand. I will have to purchase a square stand.,Genuine
"I have been an avid  fan of Clive Cussler from the very beginning.
Is this book to be taken as an adventure etc....LOL. It feels more like reading for a young adolescent",Genuine
Can't wait to read 6. Tim really knows how to tell a good story . Keep up the good writing,Genuine
Great Price for a great set of movies.  Highly recommend.  Fun to see Bruce age as the movies progress...,Genuine
"I like the K'NEX race cars because it combines building and imaginative play for my children. They like the drivers and different cars that K'NEX makes and also the little men that ride in the cars, they use them to play with other toys too. It's a big hit at my house!",Genuine
"I loved watching him make this.  My only complaint is that the items fall off easily.  If only we had thought to use wood glue, we wouldn't have lost pieces.",Genuine
"Great way to help my four year old grandchildren learn to tell time on a non-digital clock!  Also a good way to help young children count by five, to notice shapes, to illustrate the number of minutes in an hour.",Genuine
I LOVED  this book!!!!!!!!! It was the first time I LoVED a Wendy mass story it was great .I think 2 will be better!!!!!!!!!!!!!!!,Genuine
My husband and I really enjoyed this movie.  Slow to start as characters are being developed but a really great tear jerker.  Happy tears.,Genuine
"Fits my 9 and 10 year old grand kids just fine and does the job. Great price, great value, and very adjustable. I read most all the reviews and they told it correctly. Thank you for the reviews on products because that is how we know if they are what we think they are. 10 year-old is 120 lbs.",Genuine
"I am really impressed with the sound quality of these headphones. They are very comfortable and I love the fact that they fold up. I wish the plug was angled,but this is a minor issue.",Genuine
"Greata ngrandson loves his new Elmo, it goes everywhere with him.  He is learning how to sing along with Elmo.  Great learning toy.",Genuine
"This book l was a short, erotic read. I did enjoy it, but it was too short for my reading preferences. Hence, only a 4-star. But still an enjoyable read.",Genuine
"Cute.  Grandson loved them.  They are just a bit larger than matchbox cars.  They seemed a bit pricey since you can get a regular matchbox or hotwheel car for $1, but these do seem to be a bit heavier and well built, and of course, they are the Avengers, so Grandson loved them.",Genuine
"Not hilarious funny, but fun to watch. I wouldn't be tempted to watch again though. Good cast, looks like they had fun making it.",Genuine
My go to for grouper trolling.  It's durable but hooks didn't last long and needed to be replaced after short use in salt water.,Genuine
"I wasn't impressed with this. My dog figured out how to fully open the little food door very quickly, so it didn't keep her occupied long.",Genuine
"This sleeper is very high quality.  It is soft and cute, and very easy to put on and take off for diaper changes.  I highly recommend this for your child! ADORABLE!",Genuine
I bought this for my son. He opened it yesterday and it is BROKEN today. He didn't do anything crazy.... it is just a poorly made toy. DON'T BUY THIS.,Genuine
No gain control and the volume is extremely low.  Can't returned it as it is past 30 days.  I only use the USB feature now to play mp3s.,Genuine
"Over the Christmas holidays, I read several books celebrating the special holiday. This particular book was so touching and brought back some of my childhood Christmas memories. The short stories were all different and unique to the particular author. It was a beautiful look into their lives and mos",Genuine
"An orphaned boy is raised in a protected and isolated environment.  He eventually leaves to see the rest of the world, works as a fruit picker and lobsterman. He falls in love with a former patient of the orphanage abortion facility.  If I tell you any more it may ruin it for you.",Genuine
"My Chinchilla loves to roll in his bedding when he doesn't have his dust bath in his cage, it doesn't smell like the nasty pine wood chips and my home does not smell like Mr Tuff lives here because of this bedding and the weekly bedding changes.",Genuine
I couldn't put this book down.  A marvelous young heroine learns so much and shares so much. I look forward to her future adventures!,Genuine
"They look nothing like the picture. Overpriced for what we got. Caveat emptor.
Oh well. Four-year old doesn't mind.",Genuine
"Excellent remake of cinderella...with a good moral story line. Da Vinci painting was excellent, but he was more philosopher than I would expect.",Genuine
"I replaced an older button lock set with the Yale lock on , and it worked out great.  I particularly like that it is backlit, and it is an attractive lock.",Genuine
"This would hypothetically be a fantastic way to burn incense if it worked. However, incense will not stay lit when using this holder. You will have to light an incense 20 times for it to burn the entire way to the end of the stick. Stay far far away from this.",Genuine
"Once again the Mess Woods book opens more questions than she answers. In this second novel the Incorrigible Children are brought to London, the rest is a merry chase.",Genuine
"I had a hard time contacting the manufacturer/distributor in order to make sure the measurements were correct. The description and the .pdf have completely different dimensions.
In reality, these didn't fit at all. Extremely short!
Fabric is very thin. I consider these are well overpriced for what t",Genuine
Solid chair.  Very comfortable.  Have tried many other folks chairs at the various sporting events I go to for my children. This is by far the best overall.,Genuine
The mix of history and fiction is enough to make one wonder what if. Once you've read far enough along you get lost in it.,Genuine
"Buy it. The office will love it. Note: it doesn't hold up well with magnets so put it on the wall. We leave whoever said turn it is, the bag. This way, people easily know because it's hard to tell just zipping by. May have to get another small token?",Genuine
"Once you get used to the settings, it makes deliciously, moist meats!!
We seared our meat for just a couple minutes after cooking. It is a great kitchen addition and would highly recommend!
We put the seasoned meats in one sealed bag, veggies in another.",Genuine
The Bletchley Circle is another example of great British shows. While it's Sherlock Holmes it's a great series and well worth your time.,Genuine
This stuff is AMAZING! I have a beloved oriental rug and a little dog that had an accident. I was terrified of using a cleaner that would ruin the handmade rug. I also needed to get the odor out. This stuff did it! It gently cleaned the rug and got the order out! Love it!,Genuine
"This is a good product. Four USB ports, each with their own on/off switch. More importantly, it rotates to get it out of your way. And it can handle daisy-chaining usb hubs.",Genuine
"The Darling is a magnificent book, far ranging and very compelling. Russell Banks, like Wally Lamb, writes authentically in the voice of a woman, so much so that it is hard to believe this book was really written by a man.

The woman's voice is that of Hannah Musgrave Sundiata, a.k.a. Dawn Carringto",Genuine
"This thing works great scares the crap out of poor cat but keeps her from trying to catch baseballs on my 70"" TV screen",Genuine
"Well, you have to wear white otherwise you see right through it. The fabric is so thin anything dark like a lanyard with your ID is very visible.",Genuine
"Bought this for my boyfriend who loves Doctor Who, and I've gotta say I was impressed this watch is stunning- definitely worth the money!",Genuine
Wow! This book is awesome. I don't even have words to describe how great. Add this to your MUST READ! I loved it T. K.,Genuine
I got these in gold and in the natural leather. So comfortable and feminine. I would buy these in every color if the heel could be covered in leather too.,Genuine
"Granddaughter wore for 3 straight days after opening at Christmas! She even moved her dolls bed in next to hers and laid the pj's out for her to wear them the next night.  As soon as they were out of the laundry, they are back on her each night! Nice quality cotton, cute design.",Genuine
"Hard to drink out of, since the structure ""collapses"" when you grip the ""glass"". The silicone is not firm enough so you have to get used to the glass to not spill the wine.",Genuine
"I'm reading every Harry Bosch novel I can get.  I am addicted to these stories.  As soon as I finish one, I start another.",Genuine
"Quality abounds in this series. From costumes, to setting choices, to scenery to acting, it is flawless.  I felt as though I was there in that period of time in Scotland.  The story line is excellent and always kept me interested. Am very enthused for the next 8 episodes, and hopefully more to follo",Genuine
"Whoever created it did it backwards so that the sticky side of the letters was facing the sticker side of the paper and therefore required me to remove each letter one by one to apply to the wall. I have gotten a lot of these types of decals for my home, this was made wrong.",Genuine
"Believe it or not, after 3 weeks in a house of 4 Jack Russells. This toy is still alive! I have bought similar snakes but they were destroyed in under an hour.",Genuine
"I've had the same shoe for more than a year now, and continue to have the desired comfort. I hope they never discontinue this style! Amazon continues to be online choice for everthing.",Genuine
"This is my second Eureka Enviro steamer.  My first one died (it was a used one).  It works really well, and I am happy with it.",Genuine
"Very nice 100% cotton sheets. I purchase based on listed as ""percale weave"", however packaging has no mention of this.  Will wash and hope they hold up.",Genuine
"Price is reasonable not the cheapest but these are sure to work well. Nice and easy to open and close, good quality material too.",Genuine
"Eldest cat laid atop it for a day or two, but neither cat show any interest in it. They liked the box it came in though.",Genuine
Beautiful as always. ...do not believe the reviews were they say this is Not the real Swarovski Annual ornament. .because IT IS.  I HAVE COLLECTED THESE SINCE 1992.....WELL PACKAGED AND FAST SHIPPING,Genuine
They worked well outside during the holidays.  I would have preferred buying Made in America.  Didnt realize they were made in China until they arrived.,Genuine
Rail fit my Ruger 10/22 perfectly. Just put a little of blue loctite and you're good. Mounted my scope with no issues.,Genuine
"I really liked the product. fully met expectations.
Many thanks to you guys!
A really good product!
Recommend to everyone!!",Genuine
A nostalgic series that I missed when I was a teenager because I was in school when it came on TV.  Now I can enjoy it when I've got time on my hands and nothing more important to do.,Genuine
"I have just started this book and hope I don't have to read too many graphic autopsy reports.  I didn't read The Surgeon but found I didn't have to as this book so far has made numerous references to it.

It seems most of these stories are written by women and always have female M.E.s doing the auto",Genuine
"Hard to use, and the crayons are really skinny and fall out/break easily. I recommend the egg shaped crayons by crayola that are all crayon with no plastic part if your child is under 2 or the super jumbo sized regular style crayons if your child is over 2.",Genuine
Love the Ludlow Hall Series. Who doesn't love sexy hot alpha men & gorgeous women who steal their hearts.,Genuine
I bought these for camping and hiking. They work well and help retain your body heat and don't require added weight or bulkiness.,Genuine
"Ring is awesome and the fit is good! I wanted something I didn't have to take off when I go to the gym and grab the weights, or do some physical labor.",Genuine
The book covers many ways to build and maintain relationships (mostly professional) that would help you build a network like Keith has. I personally wouldn't use many of them but I think everyone will find at least a few that will be useful in their professional life.,Genuine
"My only complaint is that they seem to run a little large, especially the length.  For jeans that are supposed to fit below the waist, they end up being a few inches too long.",Genuine
The C/D size is a true wide with no binding or pressure to problem foot areas.  The feel perfect right out of the box with no breaking in.,Genuine
I love these little lights! The walk way and pond are well marked now!! The price is perfect for the size and I will buy more!,Genuine
super bright beam and tail light. lasted me several hours or more on low beam. lets me see far ahead and close up.,Genuine
my 2 cats enjoy this food as a change from their regular food. it arrived without problem i like the variety and the way its presented,Genuine
"I had first purchased a much smaller bag thinking that I kid meet my needs, but it wasn't even large enough to hold two charging cords.  The depth of this bag allows me to bring all related cords for my three devices with me when I travel.",Genuine
"Intrigue, suspense, romance, secrets, and inseparable best friends all add up to an enticing mystery.  And of life changes happen along the way.",Genuine
"I did like it at first, but right around the end (where they tie up the loose ends) it drifted down and never came back up for air. Too bad.",Genuine
I'm loving the step taboo stories!! They are so hot and wild! This one was very sexy with the whole masked sexy guy thing then the making out then HELLO it's your step brother. Wow! Do you stop since its so wrong? Or continue since it feels so right?,Genuine
"This was an excellent first novel and I enjoyed reading it.  I hope he writes another also set in Naples.  The West is the Best, Florida-wise!",Genuine
"I purchased this watch for my wife almost two years ago. She wore it very rarely, as a ""vacation watch"" when we went on vacations where we would be swimming or snorkeling. The watch's description on Amazon states: ""Water resistant to 100m (330ft): in general, suitable for swimming and snorkeling, bu",Genuine
I loved the whole set!  Great reading!  Finished all seven books within a week!!!!  Need more immediately please!  Thank you!!!,Genuine
Always love 501's. Always fit great just like the originals. And they last for years. Won't buy any others.,Genuine
"I liked that I found 3 different sizes of scoops. I use them for a lot of things. Good price, good value.",Genuine
"This is my daughter's favorite toy since 11 months. She has just taken her first steps at age 1, but still loves this cart",Genuine
"As always we really enjoyed it! Great family time! Action, comedy, and little sad parts too! Highly recommended...",Genuine
"This shower head is fantastic.  My other shower head was very noisy, and the water flow / coverage was not that great.  The main problem was that you had to reach / feel into the shower to see if the water was warm enough to get into the shower plus it took 1 minute minimum to warm up to a comfortab",Genuine
"I love my DNS-325 so far.  At the moment, I have a single WD 2TB ""Green"" hdd installed.  I like the small footprint, the ease of installation, the web browser interface, and the power savings.  It boots up fast too.  And it's super quiet.

I previously had a homemade file server (basically an old 70",Genuine
I think this is my favorite ring ever. It is absolutely amazing. It is so intricate in details and it's so elegant. Wow this is a beauty!! Thank you for the gorgeous gift box too.,Genuine
Finally found a can opener that opens cans simply and easy. What more can I say except that it's well made and sturdy? Nuff said.,Genuine
I am a professed lover of 'chick flicks' and this one is a top ten!!  All the characters are spot-on and very entertaining. Have worn out the VHS version and moving on to the DVD.,Genuine
I'm a fan of blowfish anyway BUT these are my favorite boots ever. True to size. Comfortable. And great for anyone with bigger calfs.,Genuine
"Nora Roberts never disappoints! Loved the book, as all of her books are awesome! Must read! Don't miss out! Get it now!",Genuine
"I bought one of these lenses used off of eBay. While it would be nice to have a higher maximum aperture than f4, this lens is ridiculously sharp, and having the full frame equivalent range of 24-105mm is really nice for a lens of the size of a typical kit lens.",Genuine
"I am 5' 6"" tall 124 lbs and these fit perfect, great length to cover top of shoe. Soft material and very comfortable. I bought them to wear at fitness class but I can also dress them up for a date with my husband. I also bought a black pair.",Genuine
These goggles work great!  I use them plowing our driveway and road on a quad and they keep my vision clear by blocking the snow and not fogging up.,Genuine
I am on my feet all day so a great fit is mandatory.  These shoes are just what I need and at a great price.  Thank you for carrying small sizes!,Genuine
"Very well made.  Nice lens and large.

Light weight also.  Tongue on the lizard/snake won't come off too easy.",Genuine
"I had my local honey stored in a mason jar but it was so messy with the basic ring cap. Every time I tried to get a spoonful it made a mess. This is so much cleaner, and popping it into place in the lid was easy. It looks nice sitting on my counter too.",Genuine
I got this ring as a pinky ring. It fit perfect and looks just the way they said. It is of high quality and will definitely be buying more from here.,Genuine
"I enjoyed the book. I have reread it several times. Even though, the editing could have been better, the premise and plot of the story was not comprised. Loved the primary characters. The secondary characters added more flair to the story. Cannot wait for Carlo's story. Keep them coming.",Genuine
Great craftsmenship. Very sharp out of box! I literally closed this and touched it on the inside of my finger and was sliced.  It is a beautiful knife.  I opted for the leather sheath/case and I am really glad I did. I was concerned that the knife would be too small but it's actually the perfect siz,Genuine
I wasn't a fan of the Star Trek franchise before I saw this movie but I actually really loved it and am super excited for the second one.,Genuine
"The author tried to make the mystery/romance novel cute, but I could not really get into the book. Would not really recommend.",Genuine
"A film in the atmosphere of Halloween time. The story is good, the intrigue is built well and holds us in suspense till the end.",Genuine
Needed a dress for a spring wedding in Colorado.very comfortable fabric with just the right stretch.  Numerous compliments on the dress and lots of inquiries as to where I found it.,Genuine
"Great book... though with a silly ending that reminded me of the antics in ""Tower Heist"" (the 2012 Ben Stiller-Eddie Murphy movie).",Genuine
"I bought this case from a store for my new iPad (3rd gen). While it does fit, it would slip out of the smaller clips on the left side of the case that hold the device every once in awhile. Finally, after having it for only 4 days, one of the clips snapped. So, needless to say I'm looking for a new c",Genuine
"It's a sturdy little boat. My son uses it every bath time plus it has traveled frequently to the public pool and been shared with all the kids in the toddler pool there. We've had it 2 years now and even with all the heavy use, it looks brand new.",Genuine
Smaller than I expected from what I thought I was looking at on the I suggest that a size or liter capacity could be added to the information given in the sales pitch,Genuine
Here is a good to great documentary on the Roman Empire.  Part of me wishes I lived back then.  But I would have been a slave not a free man as I am today.,Genuine
"Love it!  Works perfectly with my Python Mini and my Python Small Tall, primes my siphon without disturbing my tank set up, should've gotten one years ago.  It comes with two ends in the box, the smaller one fits both my siphons.",Genuine
"I'm sorry, but most of the stories in here had little or any connection to science fiction.  Some were good, but should have been included in anthologies of other areas of fiction. Most were just long stories.",Genuine
Heartwarming story of survival and love. Well written with dialogue that just flows. Strong lovable characters that you want to read about again and again.,Genuine
I just upgraded my internet to 300mb down and this helps bring in those incredibly fast speeds. Obviously it is easy to set up since it just plugins into the auxiliary cable.,Genuine
A simple to learn risk/reward dice rolling game that is loads of fun. A great edition to any gaming group at a great price.,Genuine
I use this for my Great Pyrenees. It works well and I really like the thicker handle. It helps my hand from tiring out sooner.,Genuine
If it was longer I would have loved it even more and scored it higher. Love the story but the length of the books are slightly annoying (so short),Genuine
"n my opinion, the image is deceiving. To me, the image looks tapered, which is why I purchased this one over others. It is not tapered it is the basic Mason Jar shape.",Genuine
"sturdy, well made, seems to have a good seal. arrived on time and as described. perfect for flour/sugar or any other dry goods.",Genuine
"Love this bracelet,but was a little loose on last snap. Cut the excess off because it stuck out. Can tell it will look better the more I wear it.",Genuine
"Shirt is awesome. I used this brand before but feels a bit short. I'm 6ft, felt like it was 1-2 inches too short.",Genuine
I found it entertaining and would probably watch it again. I thought Al's character was pretty funny. I just wished it would o ended different.,Genuine
"Great quality! Has lasted very well, on my indoor outdoor cat, who gets into everything!
I like that there is an option for adding to the back!",Genuine
An excellent choice for use as a durable lightweight stand bag for use on the driving range or on the course. Highly recommend this bag.,Genuine
"I'm disappointed. 1 bowl has a chipped bottom & 2 bowls have pitted insides.
I would return them for refund but I need these for a dinner.",Genuine
"They quit making the Wendy Davis pink ones I had before. I loved them, but they wore out. These fit perfectly and are light. They look nice too.",Genuine
This is a good buy for the money.  Not the top of the line but just under it.  I would recommend these to anyone.  Definitely a good buy and fits perfectly.,Genuine
"I have been using frontline for years, but lately doesn't seem to be working for my dogs. After applying, there are still signs of fleas and constant itching.",Genuine
A great sculpt for an action figure and joy for the kids. One always needs some suoper villains for the superheroes to wage battle with.,Genuine
Slightly disappointed with the quality of this sweater overall. I know it is advertised as a V neck but everyone knows the military/police wear crew collars.,Genuine
"I like these targets. Helps an old man see what I'm shooting. Peep sites, nice gun = fun

Thanks",Genuine
Up here in Chicago we are getting a lot of snow and bitter cold. I am forever scraping off the windshield. Because these gloves are waterproof I can almost actually enjoy that job.,Genuine
Did not come with the required adhesive to attach product. Found something around the house that works but disappointed I didn't get what i purchased.,Genuine
This is another great little lego toy that keeps the kids happy for a small price the likes. that I will keep buying.,Genuine
Ed Wood Movies are great and need an award for their cheapness and fun topics they covered -- Long live Ed Wood,Genuine
"a great prequel for the Managing the Boss series...A lead in to Alex Reid's bad boy , playboy ways. Well written and fast paced, it answers several questions you didn't realize you had. Great start to a new series of stories.",Genuine
These will fit on 1/2 inch cage spacing. Very hard to find. Like the clear bottle. Love the Japanese pet supply.,Genuine
"I ordered ""Grover"" for my niece for Christmas.  He is her favorite and she loved the gift.  The color is the same exact blue as ""Grover"" on tv and his fur is so soft.",Genuine
"Vanilla Sky is a visually and intellectually fascinating film that many viewers and critics found too confusing to enjoy. What starts out as a surreal mystery turns out to be an exploration into the nature of reality. In this way, it is similar to The Matrix, Dark City and some other recent films wh",Genuine
"I don't buy low quality dog food, never have. My Airedale is 2 and 1/2 years old. I started her out on Nutro which was ok, switched to Canidae as I was influenced by dog food purists. Canidae was decent food for an astronomical price. Then I noticed Newmans own organic dog food. I decided to try it ",Genuine
This was a birthday gift. Granddaughter loved it. Perfect for the toddler age. Good and sturdy for small kids and they love the colors.,Genuine
"Needed just a little more storage in our bathroom, and decided to put this over a hook on the bathroom door as it was a little heavy, and I wasn't sure the new shower head would hold it. This turned out to be a great holder from my make up and looks very nice. Very sturdy and well made.",Genuine
"This book was for a friend . I have never read this book before. She loves the series . She lost her first  5 book , so I replaced them for her",Genuine
About the Green River killer. I heard of him but never knew any details of the events. This movie filled me in on what a sicko that guy was and the messed up stuff he did to people.,Genuine
"sometimes they work, sometimes they don't.  They say it's according to how many fleas are around to hop aboard and keep pestering until that they bite the dust.  I guess it's better than not using anything but frustrating to have your pet still scratching and licking (just maybe not as much?)...",Genuine
"Great price!  They were a big hit at my daughter's bday party. They came exactly as described: 4 sheets, so we had plenty to share.",Genuine
Good story.  Easy to follow and see what is happening.  I enjoyed it though not my all time favorite.  Not a bad start to a series.,Genuine
helps keep our 87 yr old aunt happy and satisfied that she can understand the story line good family program,Genuine
"Boring. I felt like I had to finish the book, but it lost my interest early on. The ending was flat. Would not recommend this book.",Genuine
I bought this for my daughter because the last one I bought had too much lent coming off all over her bed. But this blanket is really soft and no lint.,Genuine
"these products are from one of the leaders in bicycle products,quite possibly the leader,but their components are topflight high quality,long lasting gear,you won't be disappointed!!!!!!",Genuine
"One ring mount fit the rail, the other didn't without excessive force, but backed it off the rail after a half inch to avoid damage to rail and / or mount ring.  Requesting exchange & hoping for a dual fit on second attempt.",Genuine
"This was a Valentine's gift for my wife. She loves Matthew. So the movies were a hit.
4 Stars because the discs come ""stacked"" on top of each other - not separately.",Genuine
Read it in 3 days couldn't put it down. Can't wait for the next book and liked the short story in the end.,Genuine
So far so good. I've only worn these twice. I am hoping they last much longer to justify the price. They are a bit tighter than expected.,Genuine
Love these!  The extra lip is a super feature.  Especially love that there are no places where food can build up where handles often attach to the cups.,Genuine
"Picked this book when I saw it was recommended on several sites. Completely fell in love!! Great, exciting book for anyone!",Genuine
Its does a good job sharpening and is reasonably priced. It is superior to diamond sharpeners because the belts can be changed and replaced. I got one for myself and my son-in-law.,Genuine
"Great performance , but rear speakers are a little light in sound. Otherwise, a very good buy! Nice, full sound.",Genuine
This is a great read. Jd my heart broke for you. To hold onto secure t s to spare your boys. Jo  what a strong amazing women you are,Genuine
"used these for a bourbon tasting and the size was perfect
find myself using these every week
guests loved the size and uniqueness",Genuine
These socks are even cuter than the picture! They shipped fast and the price is really good for the good quality you're getting.,Genuine
"after checking all over for the perfect toaster, we found this one. It toasts to each family members likes. Easy to use, toasts large pieces bread.  Plug is in frount , little inconvienent, but can live with it. Amazon had the best price. would recomend this toaster",Genuine
Another great story by the master story teller. Wish it had been longer. Need a whole series on this marvelous heroin.,Genuine
I broke my filter/silencer off my Craftsman 1.5 gallon air compressor several years back and forgot about it.  I pulled it out a while back and realized this piece was missing so I ordered this one to replace it.  Quieted the compressor right down...I should have got it years ago.,Genuine
"I got this for toting my work laptop back and forth, and it is perfect, most especially for the price. There were no noticeable finishing issues.

Nicely made, with decent padding in the straps and back. There is sufficient room for a large laptop, cords and cables, some notebooks, and whatever else",Genuine
I still prefer the italian version and this recording seemed to drag on f o r e v e r.  Enough said....,Genuine
"Unable to find this size in any stores, medium in the 45 piece package....My dogs teeth are beautiful....no need for doggie dentures....",Genuine
Lamp works like a champ on all settings. Only thing I didn't like is the shade is HUGE. Seems large for the body of the lamp.,Genuine
"The connector on the enclosure seems like it won't last very long and isn't very secure.  It would work well enough if I'm using it at a desk where I'm not moving around much, but I doubt it would work well using my laptop at an airport.",Genuine
"Not everyone ones wants or finds a electronic dictionary handy!!  Thank goodness they still make some in print.  Thank you, thank you, thank you!!!!",Genuine
"I am using these to power my camcorder.  They are effective on a fresh charge, but after they sit a while you better charge them again if you anticipate needing them.  If they do have a full charge on them, they last a long time. Charging them is a breeze.  I have not used the car charger accessory ",Genuine
I turned the dining room into my sons bedroom and to give him a little privacy i bought some burlap and this curtain rod works perfectly.,Genuine
"This is a great menorah depending on what your needs are.  Traveling during Hanukkah? This will fit perfectly in your suitcase and will be great in a hotel.  Small living space? Perfect size.  Obviously this is not going to be an heirloom quality piece, but in a pinch it's perfect!  Standard birthda",Genuine
"Disappointed.  It would not split some logs I could split with a maul.  The motor takes a couple seconds to spool up for each stroke, which is annoying.  The design requiring both hands to engage probably keeps some lawyer happy somewhere but is very clumsy to operate.",Genuine
"Nice headgear on headlamp, but it seems as though headlamp use's a lot of batteries,and for the price I expected a little better light.",Genuine
It is often hard to find over sized beach towels. As soon as I came across this one I knew I had to have it. I love the flower design and it has the most vibrant colors. I would definitely recommend this towel to anyone that is a serious beach/pool person. You won't be disappointed.,Genuine
"Used for my cat when she had an infected paw, as well as for her spay surgery. Much better deal than purchasing from the vet or pet store.",Genuine
Very cute and lightweight. The only reason I gave 4 stars is I am afraid if they a rent kept in a case they will break easily (they have not broken yet!),Genuine
"I originally got this for dog walking. It fits my massive iPhone 6+ in a Lifeproof case, headphones, doggy bags, and keys. Since its wider than most belts it's very roomy and I think I'm going to use it when traveling. A small money clip could hold cards and ID, leaving your valuables safe and your ",Genuine
"I used to just use a plastic bag to pick up the dog poop in my backyard, but it was killing my back. I went ahead and bought this about 6 months ago and will never go back. The product works great even with the tall grass, highly recommend!",Genuine
We needed a new light for our hunter fan.  This one fits perfectly and gives the amount of light we need.  Love it.,Genuine
"They fit as expected when you first put them on but they stretch out soon after they are playing and moving. Then they look baggy and stretched out, mostly the pants. And the shirts are a little short. Cute colors true to the picture. They just don't hold their shape like the other carter's ones I b",Genuine
"I love bamboo.  I am picky about what goes into my kitchen or, as in this case, what I give to someone else for their kitchen.  I read all the reviews (on Amazon and on other sites) about Joyce Chen and took a chance.  Big mistake.  Compared to my other bamboo utensils, these are cheap and what I wo",Genuine
We carry this with us whenever we take the pup in the car. Great feeling that he can satisfy his thirst away from home. Works just fine.,Genuine
We've used this for our previous dogs and now for our new ones.  They like the taste and I feel good about giving them great nutrition.,Genuine
Just received this yesterday and tried the recipe that came with it today. Easy and delicious. Pan cleaned up almost by itself. I highly recommend this product.,Genuine
"This book is awesome!! I would recommend this book for any and everybody to read. For this to be her first book, I think that she did a great job. Karma was a handful and I can't wait for part two. King is Bae!!! You did Great Azari!!!! I couldn't put this book down no matter how hard I tried.",Genuine
why doesn't control the swing set? I bought one and my air keep cycling every minute or so....Cycling will destroy the compressor,Genuine
"something like %400 cheaper than a store, including shipping. they fit right in to my 5mW laser and so far working perfectly.",Genuine
Leaks very easily and quickly if the cap is not turned close. This is a problem as my kids can't close it on their own. so it results in soaked car seats and other accidents.,Genuine
"This product was a disappointment. I was surprised by how light the box was. I couldn't understand until I opened it. The inside of the bean bag chair seems to be a form of styrofoam shipping peanuts. The outside of the bag is not much better - very low quality ""suede"". Not worth the money.",Genuine
"Pretty cool  small Bluetooth speaker with a built-in clip
 it sounds good - louder than I expected
No connection problem I recommend",Genuine
My two cats love to play.  They love this cat toy.  My older cat has even learned how to turn it on by watching me.,Genuine
"My son is 3.  This is a great set to learn how to do these types of puzzles.

Each puzzle is labeled with a different shape on the back for easy sorting.",Genuine
Replaced a convention KEY lock with this to keep out would be technicians that use a screwdriver to force the lock.  This is a little more difficult to hack :),Genuine
"dont like the fit and it is heavy, feels like elderly ear rings on my ear...works good but try wearing it",Genuine
"This works really well, can change between grams, oz etc and it can be tared too.  The battery life is excellent, I haven't had to change it yet.",Genuine
My son wanted a fish theme for his room so it hard to find sheet that are boyish these were perfect with the little sharks. Also they are very Soft Sheets!! I have washed them 2 times now and still very soft to the touch almost softer then some of my more exspensive sheet sets I have.,Genuine
"Nice square, a lot of info on it, but lacks the 1/12 markings and no hole to hang. Very light and easy to handle. Hope it is sturdy.",Genuine
"Great product, Used it everyday from about 7 months with no problem. NOTE: it may not be as effective on measurements of less than 5 inches..",Genuine
"I bought these for my son and he loves them. If they have one downside, it is the fact that the cardboard coukld be a little thicker to add strength to the product.",Genuine
"An amazing story. You are carried right along with the characters. Experiencing every emotion with them. You laugh, cry, get upset etc.....  It is very, very realistic. Getting ready for the next installment.  I received this book from eBook Discovery in exchange for an honest review.",Genuine
From Boy to super star everything you need to know about Justin Bieber it's as the cover say the ultimate Bieber fan book.,Genuine
Love the glasses!  Great for ice tea or just water. easy to hold even for arthritic hands because of the small bottom.,Genuine
I like this DVD.  It is not extremely challenging but I have seen results using it.  I have used other Crunch DVDs in the past and that is what prompted me to try this one.,Genuine
By far the best expanse novella I've read to date. It does a great job explaining Amos' background and how he ended up in space,Genuine
"First time Cold Steel Purchase. Where have they been all my life? Strong, sharp, great grip, easy to deploy.
I am a fan!",Genuine
"Terrific drop-in solution for my track-lighting fixtures.  The lights are bright and dimmable (no buzzing or flickering!).  Very warm, pleasing warm light color.",Genuine
"Out Lab mix loves chasing these.  We use the ""Chuck It"" launcher and throw the balls pretty far! These are durable and fly well!",Genuine
"Out of Frame is the third In Focus book that I've read and I really liked it!  The story is told in first person from the perspective of both main characters, Jay and Quinn. I always enjoy first person, and while this is a great way to get into the heads of both guys without resorting to third perso",Genuine
K. Elliott is my new favorite author have read all of these books and can't put them down. Look forward to the next one.,Genuine
"The size and look of it does make people look twice. Soft and cuddly to the touch too. I got him for my grandson, because he isn't allowed to touch our real Pomeranian, and the way he grabs plush ""Buddy"" and bites his nose, that's probably a good rule.",Genuine
I've had one of these for years and I want to get at least one more.  I haven't been able to find them in home improvement stores lately.  You can mount this clamp anywhere on your work bench by simply drilling a hole for the supplied round headed bolt and then countersinking for the bolt head.  Whe,Genuine
I very much enjoyed Mr. Chisholm's take on the Meryton Ball where Elizabeth and Darcy first meet.  Gotta read.,Genuine
"By far the best MTB purchase I've made all year! Ever since i rode my buddy's Cannondale Jekyll with his Rockshox Reverb dropper post, I've always wanted one of my own. With most dropper posts running around $300+ i could not really afford/justify buying one, being that my bike was only around $900.",Genuine
My Pekinese wasn't too happy after the 3rd bark.  Shut him down really fast.  So he's good for 2 barks and knows what happens after the 3rd.,Genuine
"my marauder loves these pels. clean one hole shot after shot.
may be a little heavy for a regular springer rifle",Genuine
